kl_act_diff,kl_act_diff_percent,kl_base_base,kl_base_base_intervened,kl_base_ft,kl_base_ft_intervened,kl_ft_ft,kl_ft_ft_intervened,kl_act_diff_norm,kl_act_diff_percent_norm,kl_base_base_intervened_norm,kl_base_base_norm,kl_base_ft_intervened_norm,kl_base_ft_norm,kl_ft_ft_intervened_norm,kl_ft_ft_norm
700.550537109375,15.2626022562517,-1.1527581733616898e-07,299.9284362792969,4589.98095703125,3889.430419921875,-1.280470840470116e-09,520.9964599609375,5.685483965356451e-305,2.3525348225019696e-07,5.530127674734262e-131,1.000000115275824,0.0,0.0,5.421411189947358e-227,1.0000000012804708
579.056640625,16.182262986676502,7.243238897558513e-09,208.0608673095703,3578.341552734375,2999.284912109375,-7.850096039874188e-08,239.58538818359375,3.3029064045152193e-252,9.378480509223948e-08,4.3683097652800985e-91,0.9999999927567611,0.0,0.0,8.89995820608041e-105,1.0000000785009635
1287.36865234375,22.632301911100093,-2.178919373818644e-07,234.1544189453125,5688.19140625,4400.82275390625,-6.2917230536641e-08,378.2795715332031,0.0,1.482231939242147e-10,2.032487759590831e-102,1.0000002178919611,0.0,0.0,5.191220383232783e-165,1.0000000629172325
588.239501953125,15.420743331812014,-2.050632730288271e-07,191.36839294433594,3814.598876953125,3226.359375,-2.0614923101902605e-08,324.4385681152344,3.394925624309123e-256,2.0084279851760865e-07,7.758235056578506e-84,1.0000002050632941,0.0,0.0,1.2534879141996677e-141,1.0000000206149233
824.16796875,15.872590165722686,9.301353998125705e-08,222.23809814453125,5192.3974609375,4368.2294921875,-6.271255159617795e-08,364.0194396972656,0.0,1.2782672951688605e-07,3.0424279849127046e-97,0.9999999069864643,0.0,0.0,8.097781123554766e-159,1.0000000627125536
287.900634765625,10.003289637759815,1.032029217640229e-08,120.70855712890625,2878.0595703125,2590.158935546875,-1.0590655818987216e-07,195.68568420410156,9.254287444253232e-126,4.525082582268383e-05,3.7751978796524576e-53,0.9999999896797078,0.0,0.0,1.0346349926312512e-85,1.0000001059065637
362.8115234375,11.755576256405908,-2.031045909234308e-08,178.55474853515625,3086.29296875,2723.4814453125,-7.563336623661598e-08,248.29299926757812,2.7099258030249557e-158,7.845454359261158e-06,2.8487739774643403e-78,1.0000000203104593,0.0,0.0,1.47136534491057e-108,1.0000000756333691
308.343994140625,8.960173820605398,2.119027087132963e-08,252.78985595703125,3441.2724609375,3132.928466796875,-1.12629450654822e-07,509.865234375,1.2243478324736808e-134,0.00012842392906910232,1.6396852002003262e-110,0.9999999788097294,0.0,0.0,3.7011969586711856e-222,1.000000112629457
622.248046875,16.739210988714508,4.528938291059603e-08,270.5041198730469,3717.30810546875,3095.06005859375,1.273559320225104e-07,512.2396240234375,5.769084061355414e-271,5.373447823239392e-08,3.323176492134573e-118,0.9999999547106181,0.0,0.0,3.4447513136309025e-223,0.9999998726440761
847.802490234375,17.66437934100238,1.4290648664427863e-07,399.97686767578125,4799.50341796875,3951.700927734375,-4.312050094767983e-08,642.73583984375,0.0,2.130382205764298e-08,1.9599883026378406e-174,0.9999998570935236,0.0,0.0,7.300816524589485e-280,1.0000000431205018
